state,county,cbsa,rpp-in-100-dollars,name
22,22089,35380,103.950104,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22,22091,12940,107.5268817,"Baton Rouge, LA (Metropolitan Statistical Area)"
22,22093,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22095,35380,103.950104,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22,22097,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22099,29180,112.2334456,"Lafayette, LA (Metropolitan Statistical Area)"
22,22101,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22103,35380,103.950104,"New Orleans-Metairie, LA (Metropolitan Statistical Area)"
22,22105,25220,117.5088132,"Hammond, LA (Metropolitan Statistical Area)"
22,22107,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22109,26380,107.5268817,"Houma-Thibodaux, LA (Metropolitan Statistical Area)"
22,22111,33740,114.6788991,"Monroe, LA (Metropolitan Statistical Area)"
22,22113,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22115,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22117,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22119,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22121,12940,107.5268817,"Baton Rouge, LA (Metropolitan Statistical Area)"
22,22123,,119.474313,Louisiana (Nonmetropolitan Portion)
22,22125,12940,107.5268817,"Baton Rouge, LA (Metropolitan Statistical Area)"
22,22127,,119.474313,Louisiana (Nonmetropolitan Portion)
23,23001,30340,105.374078,"Lewiston-Auburn, ME (Metropolitan Statistical Area)"
23,23003,,105.4852321,Maine (Nonmetropolitan Portion)
23,23005,38860,99.30486594,"Portland-South Portland, ME (Metropolitan Statistical Area)"
23,23007,,105.4852321,Maine (Nonmetropolitan Portion)
23,23009,,105.4852321,Maine (Nonmetropolitan Portion)
23,23011,,105.4852321,Maine (Nonmetropolitan Portion)
23,23013,,105.4852321,Maine (Nonmetropolitan Portion)
23,23015,,105.4852321,Maine (Nonmetropolitan Portion)
23,23017,,105.4852321,Maine (Nonmetropolitan Portion)
23,23019,12620,103.3057851,"Bangor, ME (Metropolitan Statistical Area)"
23,23021,,105.4852321,Maine (Nonmetropolitan Portion)
23,23023,38860,99.30486594,"Portland-South Portland, ME (Metropolitan Statistical Area)"
23,23025,,105.4852321,Maine (Nonmetropolitan Portion)
23,23027,,105.4852321,Maine (Nonmetropolitan Portion)
23,23029,,105.4852321,Maine (Nonmetropolitan Portion)
23,23031,38860,99.30486594,"Portland-South Portland, ME (Metropolitan Statistical Area)"
24,24001,19060,113.6363636,"Cumberland, MD-WV (Metropolitan Statistical Area)"
24,24003,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24,24005,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24,24009,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24,24011,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24013,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24,24015,37980,92.67840593,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)"
24,24017,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24,24019,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24021,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24,24023,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24025,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24,24027,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24,24029,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24031,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24,24033,47900,83.47245409,"Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area)"
24,24035,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
24,24037,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24039,41540,111.3585746,"Salisbury, MD-DE (Metropolitan Statistical Area)"
24,24041,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24043,25180,96.8054211,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)"
24,24045,41540,111.3585746,"Salisbury, MD-DE (Metropolitan Statistical Area)"
24,24047,,109.8901099,Maryland (Nonmetropolitan Portion)
24,24510,12580,91.91176471,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)"
25,25001,12700,98.52216749,"Barnstable Town, MA (Metropolitan Statistical Area)"
25,25003,38340,103.950104,"Pittsfield, MA (Metropolitan Statistical Area)"
25,25005,39300,100.7049345,"Providence-Warwick, RI-MA (Metropolitan Statistical Area)"
25,25007,,100.6036217,Massachusetts (Nonmetropolitan Portion)
25,25009,14460,90.17132552,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
25,25011,44140,103.626943,"Springfield, MA (Metropolitan Statistical Area)"
25,25013,44140,103.626943,"Springfield, MA (Metropolitan Statistical Area)"
25,25015,44140,103.626943,"Springfield, MA (Metropolitan Statistical Area)"
25,25017,14460,90.17132552,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
25,25019,,100.6036217,Massachusetts (Nonmetropolitan Portion)
25,25021,14460,90.17132552,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
25,25023,14460,90.17132552,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
25,25025,14460,90.17132552,"Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)"
25,25027,49340,96.06147935,"Worcester, MA-CT (Metropolitan Statistical Area)"
26,26001,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26003,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26005,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26007,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26009,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26011,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26013,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26015,24340,107.0663812,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)"
26,26017,13020,110.864745,"Bay City, MI (Metropolitan Statistical Area)"
26,26019,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26021,35660,111.6071429,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)"
26,26023,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26025,12980,109.4091904,"Battle Creek, MI (Metropolitan Statistical Area)"
26,26027,43780,110.2535832,"South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)"
26,26029,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26031,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26033,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26035,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26037,29620,106.1571125,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
26,26039,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26041,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26043,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26045,29620,106.1571125,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
26,26047,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26049,22420,107.2961373,"Flint, MI (Metropolitan Statistical Area)"
26,26051,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26053,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26055,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26057,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26059,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26061,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26063,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26065,29620,106.1571125,"Lansing-East Lansing, MI (Metropolitan Statistical Area)"
26,26067,24340,107.0663812,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)"
26,26069,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26071,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26073,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26075,27100,109.8901099,"Jackson, MI (Metropolitan Statistical Area)"
26,26077,28020,107.9913607,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)"
26,26079,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26081,24340,107.0663812,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)"
26,26083,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26085,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26087,19820,102.5641026,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
26,26089,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26091,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26093,19820,102.5641026,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
26,26095,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26097,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26099,19820,102.5641026,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
26,26101,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26103,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26105,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26107,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26109,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26111,33220,108.1081081,"Midland, MI (Metropolitan Statistical Area)"
26,26113,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26115,33780,104.7120419,"Monroe, MI (Metropolitan Statistical Area)"
26,26117,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26119,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26121,34740,112.4859393,"Muskegon, MI (Metropolitan Statistical Area)"
26,26123,24340,107.0663812,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)"
26,26125,19820,102.5641026,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
26,26127,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26129,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26131,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26133,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26135,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26137,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26139,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26141,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26143,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26145,40980,111.4827202,"Saginaw, MI (Metropolitan Statistical Area)"
26,26147,19820,102.5641026,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
26,26149,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26151,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26153,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26155,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26157,,115.4734411,Michigan (Nonmetropolitan Portion)
26,26159,28020,107.9913607,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)"
26,26161,11460,97.65625,"Ann Arbor, MI (Metropolitan Statistical Area)"
26,26163,19820,102.5641026,"Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)"
26,26165,,115.4734411,Michigan (Nonmetropolitan Portion)
27,27001,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27003,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27005,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27007,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27009,41060,106.7235859,"St. Cloud, MN (Metropolitan Statistical Area)"
27,27011,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27013,31860,114.1552511,"Mankato-North Mankato, MN (Metropolitan Statistical Area)"
27,27015,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27017,20260,109.0512541,"Duluth, MN-WI (Metropolitan Statistical Area)"
27,27019,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27021,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27023,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27025,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27027,22020,106.9518717,"Fargo, ND-MN (Metropolitan Statistical Area)"
27,27029,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27031,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27033,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27035,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27037,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27039,40340,107.5268817,"Rochester, MN (Metropolitan Statistical Area)"
27,27041,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27043,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27045,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27047,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27049,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27051,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27053,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27055,29100,107.4113856,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)"
27,27057,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27059,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27061,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27063,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27065,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27067,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27069,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27071,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27073,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27075,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27077,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27079,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27081,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27083,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27085,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27087,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27089,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27091,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27093,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27095,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27097,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27099,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27101,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27103,31860,114.1552511,"Mankato-North Mankato, MN (Metropolitan Statistical Area)"
27,27105,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27107,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27109,40340,107.5268817,"Rochester, MN (Metropolitan Statistical Area)"
27,27111,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27113,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27115,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27117,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27119,24220,107.6426265,"Grand Forks, ND-MN (Metropolitan Statistical Area)"
27,27121,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27123,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27125,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27127,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27129,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27131,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27133,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27135,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27137,20260,109.0512541,"Duluth, MN-WI (Metropolitan Statistical Area)"
27,27139,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27141,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27143,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27145,41060,106.7235859,"St. Cloud, MN (Metropolitan Statistical Area)"
27,27147,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27149,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27151,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27153,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27155,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27157,40340,107.5268817,"Rochester, MN (Metropolitan Statistical Area)"
27,27159,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27161,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27163,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27165,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27167,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27169,,115.4734411,Minnesota (Nonmetropolitan Portion)
27,27171,33460,97.37098345,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)"
27,27173,,115.4734411,Minnesota (Nonmetropolitan Portion)
28,28001,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28003,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28005,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28007,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28009,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28011,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28013,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28015,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28017,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28019,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28021,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28023,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28025,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28027,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28029,27140,110.1321586,"Jackson, MS (Metropolitan Statistical Area)"
28,28031,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28033,32820,108.577633,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
28,28035,25620,118.4834123,"Hattiesburg, MS (Metropolitan Statistical Area)"
28,28037,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28039,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28041,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28043,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28045,25060,110.7419712,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)"
28,28047,25060,110.7419712,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)"
28,28049,27140,110.1321586,"Jackson, MS (Metropolitan Statistical Area)"
28,28051,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28053,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28055,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28057,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28059,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28061,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28063,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28065,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28067,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28069,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28071,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28073,25620,118.4834123,"Hattiesburg, MS (Metropolitan Statistical Area)"
28,28075,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28077,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28079,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28081,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28083,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28085,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28087,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28089,27140,110.1321586,"Jackson, MS (Metropolitan Statistical Area)"
28,28091,,120.1923077,Mississippi (Nonmetropolitan Portion)
28,28093,32820,108.577633,"Memphis, TN-MS-AR (Metropolitan Statistical Area)"
28,28095,,120.1923077,Mississippi (Nonmetropolitan Portion)
